No,Time,Interval(mi),Indoor Humidity(%),Indoor Temperature(°C),Outdoor Humidity(%),Outdoor Temperature(°C),Absolute Pressure(hPa),Wind(m/s),Gust(m/s),Direction,Relative Pressure(hPa),Dewpoint(°C),Windchill(°C),Hour Rainfall(mm),24 hour Rainfall(mm),Week Rainfall(mm),Month Rainfall(mm),Total Rainfall(mm),Wind Level(bft),Gust Level(bft)
563,09-01-2009 07:09,30,48,15.8,91,1.8,1020.9,0,0,N,1001.1,0.5,1.8,0,0,2.1,4.2,4.2,0,0
564,09-01-2009 07:39,30,48,15.8,91,1.8,1021,0,0,W,1001.2,0.5,1.8,0,0,2.1,4.2,4.2,0,0
565,09-01-2009 08:09,30,49,16,91,1.8,1021.2,0,0,SW,1001.4,0.5,1.8,0,0,2.1,4.2,4.2,0,0
566,09-01-2009 08:39,30,49,16.4,91,1.7,1021.2,0,0,E,1001.4,0.4,1.7,0,0,2.1,4.2,4.2,0,0
567,09-01-2009 09:09,30,49,16.7,91,1.8,1021.3,0,0,N,1001.5,0.5,1.8,0,0,2.1,4.2,4.2,0,0
568,09-01-2009 09:39,30,49,17.2,91,2,1021.6,0,0,N,1001.8,0.7,2,0,0,2.1,4.2,4.2,0,0
569,09-01-2009 10:09,30,50,17.5,91,2.4,1021.9,0,0,NE,1002.1,1.1,2.4,0,0,2.1,4.2,4.2,0,0
570,09-01-2009 10:39,30,49,17.8,91,3.2,1021.7,0,0,S,1001.9,1.9,3.2,0,0,2.1,4.2,4.2,0,0
571,09-01-2009 11:09,30,49,17.9,88,5.2,1021.5,0,0,SE,1001.7,3.4,5.2,0,0,2.1,4.2,4.2,0,0
572,09-01-2009 11:39,30,48,17.7,83,4.3,1021.4,0,0.7,S,1001.6,1.7,4.3,0,0,2.1,4.2,4.2,0,1
573,09-01-2009 12:09,30,49,17.6,84,4,1021.4,0.3,1,SW,1001.6,1.5,4,0,0,2.1,4.2,4.2,1,1
574,09-01-2009 12:39,30,49,17.5,84,3.6,1021.2,1,1.7,S,1001.4,1.2,3.6,0,0,2.1,4.2,4.2,1,2
575,09-01-2009 13:09,30,50,17.4,85,3.2,1020.8,0.7,1.4,SW,1001,0.9,3.2,0,0,2.1,4.2,4.2,1,1
576,09-01-2009 13:39,30,50,17.4,84,3.1,1020.5,0.7,1.4,W,1000.7,0.7,3.1,0,0,2.1,4.2,4.2,1,1
577,09-01-2009 14:09,30,49,17.3,85,2.8,1020.4,0,1,SW,1000.6,0.5,2.8,0,0,2.1,4.2,4.2,0,1
578,09-01-2009 14:39,30,49,17.7,86,2.4,1020.5,0.3,1.4,S,1000.7,0.3,2.4,0,0,2.1,4.2,4.2,1,1
579,09-01-2009 15:09,30,49,18.1,87,1.9,1020.5,0.7,1.7,SWW,1000.7,0,1.9,0,0,2.1,4.2,4.2,1,2
580,09-01-2009 15:39,30,49,18.2,87,1.6,1020.6,0.3,1.7,S,1000.8,-0.3,1.6,0,0,2.1,4.2,4.2,1,2
581,09-01-2009 16:09,30,48,18.1,86,1.3,1021,0.7,1.4,SW,1001.2,-0.8,1.3,0,0,2.1,4.2,4.2,1,1
582,09-01-2009 16:39,30,47,18,83,1,1021,0.3,1,SW,1001.2,-1.6,1,0,0,2.1,4.2,4.2,1,1
583,09-01-2009 17:09,30,47,17.9,82,0.9,1021,0.3,1,S,1001.2,-1.8,0.9,0,0,2.1,4.2,4.2,1,1
584,09-01-2009 17:39,30,48,17.9,82,0.8,1021,0,1,S,1001.2,-1.9,0.8,0,0,2.1,4.2,4.2,0,1
585,09-01-2009 18:09,30,47,18,---,---,1020.9,---,---,---,1001.1,---,---,0,0,2.1,4.2,4.2,---,---
586,09-01-2009 18:39,30,48,18.3,82,0.8,1020.5,0,0.7,S,1000.7,-1.9,0.8,0,0,2.1,4.2,4.2,0,1
587,09-01-2009 19:09,30,48,18.5,82,0.7,1020.6,0,0.7,S,1000.8,-2,0.7,0,0,2.1,4.2,4.2,0,1
588,09-01-2009 19:39,30,47,18.5,82,0.6,1020.3,0,0.7,SW,1000.5,-2.1,0.6,0,0,2.1,4.2,4.2,0,1
589,09-01-2009 20:09,30,47,18.5,82,0.5,1020.2,0,0.3,S,1000.4,-2.2,0.5,0,0,2.1,4.2,4.2,0,1
590,09-01-2009 20:39,30,47,18.3,83,0.5,1019.9,0.3,1,SW,1000.1,-2.1,0.5,0,0,2.1,4.2,4.2,1,1
591,09-01-2009 21:09,30,47,18.2,82,0.5,1020,0,1.4,S,1000.2,-2.2,0.5,0,0,2.1,4.2,4.2,0,1
592,09-01-2009 21:39,30,47,18.2,82,0.5,1019.8,0,0,S,1000,-2.2,0.5,0,0,2.1,4.2,4.2,0,0
593,09-01-2009 22:09,30,47,18.2,82,0.3,1019.6,0,0.7,S,999.8,-2.4,0.3,0,0,2.1,4.2,4.2,0,1
594,09-01-2009 22:39,30,47,18.2,83,-0.4,1019.6,0,0.3,S,999.8,-2.9,-0.4,0,0,2.1,4.2,4.2,0,1
595,09-01-2009 23:09,30,47,18.2,84,-1.6,1020,0,0.3,SWW,1000.2,-4,-1.6,0,0,2.1,4.2,4.2,0,1
596,09-01-2009 23:40,31,47,18.1,85,-2.2,1019.6,0,0,S,999.8,-4.4,-2.2,0,0,2.1,4.2,4.2,0,0
597,10-01-2009 00:10,30,47,17.9,86,-2.2,1019.8,0,0.3,S,1000,-4.2,-2.2,0,0,2.1,4.2,4.2,0,1
598,10-01-2009 00:40,30,47,17.6,86,-2.6,1020.1,0,0,SE,1000.3,-4.6,-2.6,0,0,2.1,4.2,4.2,0,0
599,10-01-2009 01:10,30,46,17.3,87,-2.8,1019.5,0,0,SSW,999.7,-4.7,-2.8,0,0,2.1,4.2,4.2,0,0
600,10-01-2009 01:40,30,46,17,88,-2.9,1018.6,0,0,SSW,998.8,-4.6,-2.9,0,0,2.1,4.2,4.2,0,0
601,10-01-2009 02:10,30,46,16.8,88,-3,1017.8,0,0,SSW,998,-4.7,-3,0,0,2.1,4.2,4.2,0,0
602,10-01-2009 02:40,30,47,16.5,86,-2.7,1017.5,0,0,S,997.7,-4.7,-2.7,0,0,2.1,4.2,4.2,0,0
603,10-01-2009 03:10,30,47,16.3,86,-3.6,1017.3,0,0,S,997.5,-5.6,-3.6,0,0,2.1,4.2,4.2,0,0
604,10-01-2009 03:40,30,47,16.1,87,-3.6,1017.4,0,0,S,997.6,-5.5,-3.6,0,0,2.1,4.2,4.2,0,0
605,10-01-2009 04:10,30,47,15.9,87,-3.8,1017.7,0,0,S,997.9,-5.7,-3.8,0,0,2.1,4.2,4.2,0,0
606,10-01-2009 04:40,30,47,15.7,86,-3,1017.3,0,0,S,997.5,-5,-3,0,0,2.1,4.2,4.2,0,0
607,10-01-2009 05:10,30,46,15.5,86,-2.3,1016.6,0,0,S,996.8,-4.3,-2.3,0,0,2.1,4.2,4.2,0,0
608,10-01-2009 05:40,30,47,15.3,86,-2.6,1016.3,0,0,S,996.5,-4.6,-2.6,0,0,2.1,4.2,4.2,0,0
609,10-01-2009 06:10,30,46,15.1,86,-2.8,1016.2,0,0,S,996.4,-4.8,-2.8,0,0,2.1,4.2,4.2,0,0
610,10-01-2009 06:40,30,46,15,87,-2.6,1017,0,0,S,997.2,-4.5,-2.6,0,0,2.1,4.2,4.2,0,0
611,10-01-2009 07:10,30,46,14.8,87,-2.8,1016.5,0,0,S,996.7,-4.7,-2.8,0,0,2.1,4.2,4.2,0,0
612,10-01-2009 07:40,30,47,14.8,86,-2.8,1016.2,0,0,S,996.4,-4.8,-2.8,0,0,2.1,4.2,4.2,0,0
613,10-01-2009 08:10,30,47,15.1,87,-2.8,1015.9,0,0,S,996.1,-4.7,-2.8,0,0,2.1,4.2,4.2,0,0
614,10-01-2009 08:40,30,47,15.4,87,-2.9,1015.2,0,0,S,995.4,-4.8,-2.9,0,0,2.1,4.2,4.2,0,0
615,10-01-2009 09:10,30,47,15.8,87,-2.9,1014.8,0,0,S,995,-4.8,-2.9,0,0,2.1,4.2,4.2,0,0
616,10-01-2009 09:40,30,46,15.8,87,-2.5,1014.6,0,0,S,994.8,-4.4,-2.5,0,0,2.1,4.2,4.2,0,0
617,10-01-2009 10:10,30,46,15.7,87,-1.7,1014.5,0,0,S,994.7,-3.6,-1.7,0,0,2.1,4.2,4.2,0,0
618,10-01-2009 10:40,30,46,15.5,86,-1.4,1014.5,0,0,SSE,994.7,-3.4,-1.4,0,0,2.1,4.2,4.2,0,0
619,10-01-2009 11:10,30,46,15.2,86,-0.9,1014.1,0,0,SSE,994.3,-2.9,-0.9,0,0,2.1,4.2,4.2,0,0
620,10-01-2009 11:40,30,46,14.9,85,0.7,1013.5,0,0,SSW,993.7,-1.5,0.7,0,0,2.1,4.2,4.2,0,0
621,10-01-2009 12:10,30,47,14.7,81,2.2,1012.8,1.4,2.7,SE,993,-0.7,2.2,0,0,2.1,4.2,4.2,1,2
622,10-01-2009 12:40,30,48,14.6,79,3,1012.1,1.4,2.7,S,992.3,-0.3,3,0,0,2.1,4.2,4.2,1,2
623,10-01-2009 13:10,30,47,14.6,79,2.9,1011.1,0.7,1.7,S,991.3,-0.4,2.9,0,0,2.1,4.2,4.2,1,2
624,10-01-2009 13:40,30,48,14.8,77,3.8,1010.5,1,2,S,990.7,0.1,3.8,0,0,2.1,4.2,4.2,1,2
625,10-01-2009 14:10,30,48,15,77,4,1010.6,0.7,2,SSE,990.8,0.3,4,0,0,2.1,4.2,4.2,1,2
626,10-01-2009 14:40,30,47,15.1,78,3.7,1010.6,1,2,SW,990.8,0.2,3.7,0.3,0.3,2.4,4.5,4.5,1,2
627,10-01-2009 15:10,30,48,15.1,77,4,1010.5,3.1,6.8,S,990.7,0.3,-0.2,0.3,0.3,2.4,4.5,4.5,2,4
628,10-01-2009 15:40,30,49,15.2,78,3.9,1010.2,1.4,2,S,990.4,0.4,3.9,0,0.3,2.4,4.5,4.5,1,2
629,10-01-2009 16:10,30,48,15.3,79,3.5,1010.7,0.7,1.7,SW,990.9,0.2,3.5,0,0.3,2.4,4.5,4.5,1,2
630,10-01-2009 16:40,30,48,15.3,79,4.2,1010.5,1.4,2.4,S,990.7,0.9,4.2,0,0.3,2.4,4.5,4.5,1,2
631,10-01-2009 17:10,30,48,15.2,78,4.3,1010.5,1.7,2.7,SE,990.7,0.8,4.3,0,0.3,2.4,4.5,4.5,2,2
632,10-01-2009 17:40,30,49,15.3,79,4.1,1010.5,1.4,2.7,SE,990.7,0.8,4.1,0,0.3,2.4,4.5,4.5,1,2
633,10-01-2009 18:10,30,49,15.7,79,4.3,1010,2.7,5.8,SSE,990.2,1,1.1,0,0.3,2.4,4.5,4.5,2,4
634,10-01-2009 18:40,30,49,15.8,79,4.7,1009.5,2.7,5.1,SE,989.7,1.4,1.5,0,0.3,2.4,4.5,4.5,2,3
635,10-01-2009 19:10,30,49,16,78,5.1,1009.9,1.7,4.4,SW,990.1,1.6,5.1,0,0.3,2.4,4.5,4.5,2,3
636,10-01-2009 19:40,30,49,16.2,79,5.2,1009.8,2.4,3.7,SE,990,1.9,2.8,0,0.3,2.4,4.5,4.5,2,3
637,10-01-2009 20:10,30,48,16.4,84,4.9,1009.8,2,3.7,S,990,2.4,3.5,0,0.3,2.4,4.5,4.5,2,3
638,10-01-2009 20:40,30,49,16.7,84,5.4,1009.4,1.7,2.4,SE,989.6,2.9,5.4,0.6,0.9,3,5.1,5.1,2,2
639,10-01-2009 21:10,30,48,16.9,85,5.4,1009.4,2.4,4.1,SE,989.6,3.1,3,1.2,1.5,3.6,5.7,5.7,2,3
640,10-01-2009 21:40,30,48,17.2,86,5.5,1009.2,2.4,4.1,SW,989.4,3.4,3.1,1.2,2.1,4.2,6.3,6.3,2,3
641,10-01-2009 22:10,30,48,17.4,85,5.8,1009.2,1.7,2.7,S,989.4,3.5,5.8,1.2,2.7,4.8,6.9,6.9,2,2
642,10-01-2009 22:40,30,48,17.5,85,5.9,1009.3,2,4.1,SW,989.5,3.6,4.6,1.5,3.6,5.7,7.8,7.8,2,3
643,10-01-2009 23:10,30,47,17.4,84,6.3,1009.2,2.4,4.1,S,989.4,3.8,4,1.2,3.9,6,8.1,8.1,2,3
644,10-01-2009 23:40,30,47,17.2,85,6.2,1008.9,2,4.1,SW,989.1,3.9,4.9,0.6,4.2,6.3,8.4,8.4,2,3
645,11-01-2009 00:10,30,47,16.9,87,6,1008.7,1.7,3.7,SW,988.9,4,6,0.9,4.8,6.9,9,9,2,3
646,11-01-2009 00:40,30,47,16.6,88,6.3,1008.3,1.7,4.1,SWW,988.5,4.5,6.3,1.5,5.7,7.8,9.9,9.9,2,3
647,11-01-2009 01:10,30,47,16.4,88,6.4,1008.2,3.1,4.4,SW,988.4,4.6,2.6,1.5,6.3,8.4,10.5,10.5,2,3
648,11-01-2009 01:40,30,47,16.2,88,6.4,1008.1,2.4,5.4,SW,988.3,4.6,4.1,0.9,6.6,8.7,10.8,10.8,2,3
649,11-01-2009 02:10,30,46,15.9,87,6.5,1007.9,2.4,4.1,SSW,988.1,4.5,4.2,0.6,6.9,9,11.1,11.1,2,3
650,11-01-2009 02:40,30,47,15.7,87,6.7,1007.7,2.4,4.1,SW,987.9,4.7,4.4,0.9,7.5,9.6,11.7,11.7,2,3
651,11-01-2009 03:10,30,47,15.5,88,6.8,1007.1,3.7,6.5,SW,987.3,5,2,1.8,8.7,10.8,12.9,12.9,3,4
652,11-01-2009 03:40,30,47,15.4,87,6.8,1006.9,3.1,4.4,S,987.1,4.8,3,3.3,10.8,12.9,15,15,2,3
653,11-01-2009 04:10,30,47,15.2,87,6.8,1006.6,2.7,5.1,NW,986.8,4.8,3.8,3,11.7,13.8,15.9,15.9,2,3
654,11-01-2009 04:40,30,47,15.1,87,6.6,1006.3,2,4.1,SWW,986.5,4.6,5.3,2.1,12.9,15,17.1,17.1,2,3
655,11-01-2009 05:10,30,47,14.9,86,6.6,1006.2,2.4,3.7,S,986.4,4.4,4.3,1.8,13.5,15.6,17.7,17.7,2,3
656,11-01-2009 05:40,30,47,14.8,85,6.7,1005.9,2.4,6.5,SWW,986.1,4.4,4.4,0.9,13.8,15.9,18,18,2,4
657,11-01-2009 06:10,30,47,14.7,84,6.6,1006,1,3.1,SW,986.2,4.1,6.6,0.3,13.8,15.9,18,18,1,2
658,11-01-2009 06:40,30,47,14.5,85,6.5,1005.7,1.4,2.4,NW,985.9,4.2,6.5,0.6,14.4,16.5,18.6,18.6,1,2
659,11-01-2009 07:10,30,47,14.4,87,6.3,1005.3,1.4,2.7,S,985.5,4.3,6.3,2.7,16.5,18.6,20.7,20.7,1,2
660,11-01-2009 07:40,30,48,14.5,88,6.5,1005.1,2.7,3.7,SW,985.3,4.7,3.5,3.9,18.3,20.4,22.5,22.5,2,3
661,11-01-2009 08:10,30,48,14.7,89,6.9,1005,3.1,5.8,NNW,985.2,5.2,3.2,3.3,19.8,21.9,24,24,2,4
662,11-01-2009 08:40,30,48,15.1,88,6.9,1004.7,3.7,6.8,SSE,984.9,5.1,2.1,2.7,21,23.1,25.2,25.2,3,4
663,11-01-2009 09:10,30,48,15.5,85,7.3,1004.6,3.7,5.8,SW,984.8,5,2.6,1.2,21,23.1,25.2,25.2,3,4
664,11-01-2009 09:40,30,47,15.6,86,7,1004.4,2.7,4.8,SSE,984.6,4.8,4.1,0.3,21.3,23.4,25.5,25.5,2,3
665,11-01-2009 10:10,30,47,15.5,86,7.2,1004.9,2.4,6.1,SW,985.1,5,5,0.6,21.6,23.7,25.8,25.8,2,4
666,11-01-2009 10:40,30,47,15.4,87,6.7,1004.7,3.1,5.1,SW,984.9,4.7,2.9,0.6,21.9,24,26.1,26.1,2,3
667,11-01-2009 11:10,30,49,15.3,87,6.7,1004.4,3.7,5.8,SW,984.6,4.7,1.9,0.3,21.9,24,26.1,26.1,3,4
668,11-01-2009 11:40,30,49,15.2,87,7.1,1004.1,3.1,6.5,NW,984.3,5.1,3.4,0,21.9,24,26.1,26.1,2,4
669,11-01-2009 12:10,30,49,15.3,89,7.1,1004,3.7,6.1,S,984.2,5.4,2.3,0.3,22.2,24.3,26.4,26.4,3,4
670,11-01-2009 12:40,30,51,15.5,90,7.1,1003.7,2.7,5.8,SW,983.9,5.6,4.2,0.6,22.5,24.6,26.7,26.7,2,4
671,11-01-2009 13:10,30,51,15.7,90,7.4,1003.4,4.1,8.2,W,983.6,5.9,2.1,0.9,23.1,25.2,27.3,27.3,3,5
672,11-01-2009 13:40,30,50,15.9,90,7.4,1003.1,2.7,5.8,SWW,983.3,5.9,4.5,0.9,23.4,25.5,27.6,27.6,2,4
673,11-01-2009 14:10,30,49,15.8,90,7.5,1002.6,3.4,5.1,SWW,982.8,6,3.3,0.6,23.7,25.8,27.9,27.9,3,3
674,11-01-2009 14:40,30,49,15.6,89,7.9,1002.3,4.1,7.1,NW,982.5,6.2,2.7,0.3,23.4,25.8,27.9,27.9,3,4
675,11-01-2009 15:10,30,51,15.6,88,8.1,1001.9,3.1,5.8,SW,982.1,6.2,4.5,0.3,23.7,26.1,28.2,28.2,2,4
676,11-01-2009 15:40,30,51,15.8,87,8.4,1001.5,3.1,6.8,SW,981.7,6.4,4.9,0.6,24,26.4,28.5,28.5,2,4
677,11-01-2009 16:10,30,52,16,87,8.5,1001.1,4.1,7.8,NW,981.3,6.5,3.4,0.3,24,26.4,28.5,28.5,3,4
678,11-01-2009 16:40,30,51,16.1,86,8.7,1000.9,2.4,5.1,SW,981.1,6.5,6.6,0,24,26.4,28.5,28.5,2,3
679,11-01-2009 17:10,30,51,16.1,86,9,1001,3.1,5.4,SWW,981.2,6.8,5.6,0.3,24.3,26.7,28.8,28.8,2,3
680,11-01-2009 17:40,30,50,16,87,9,1000.8,3.1,7.8,NWW,981,7,5.6,1.5,25.5,27.9,30,30,2,4
681,11-01-2009 18:10,30,51,16.2,89,9,1000.3,3.1,7.1,SSW,980.5,7.3,5.6,2.7,27,29.4,31.5,31.5,2,4
682,11-01-2009 18:40,30,52,16.8,90,8.9,1000,2.4,4.4,W,980.2,7.4,6.8,4.2,29.7,32.1,34.2,34.2,2,3
683,11-01-2009 19:10,30,52,17.4,90,8.8,999.6,2.7,4.4,SW,979.8,7.3,6.1,5.1,32.1,34.5,36.6,36.6,2,3
684,11-01-2009 19:40,30,51,18,90,8.8,999.5,2,4.1,NWW,979.7,7.3,7.6,6,35.7,38.1,40.2,40.2,2,3
685,11-01-2009 20:10,30,50,18.1,90,8.8,999.5,2.4,4.4,NW,979.7,7.3,6.7,6.3,38.4,40.8,42.9,42.9,2,3
686,11-01-2009 20:40,30,50,18.1,91,9,999,1.7,4.1,SW,979.2,7.6,9,6.3,41.4,44.4,46.5,46.5,2,3
687,11-01-2009 21:10,30,50,18.1,90,9.1,998.5,3.7,7.1,SW,978.7,7.6,4.7,6.6,43.8,47.4,49.5,49.5,3,4
688,11-01-2009 21:40,30,50,18.1,90,9,998.1,2.7,5.4,N,978.3,7.5,6.3,6.6,46.8,51,53.1,53.1,2,3
689,11-01-2009 22:10,30,50,18.1,90,9.3,998.1,2.7,5.8,NW,978.3,7.8,6.6,6.9,49.5,54.3,56.4,56.4,2,4
690,11-01-2009 22:40,30,50,18.2,91,9.2,997.5,1.7,3.1,SW,977.7,7.8,9.2,6.3,51.6,57.3,59.4,59.4,2,2
691,11-01-2009 23:10,30,50,18.2,90,9.2,997,1.7,4.1,SW,977.2,7.7,9.2,6.3,54.6,60.6,62.7,62.7,2,3
692,11-01-2009 23:40,30,50,18.2,90,9.4,996.6,4.1,6.8,NW,976.8,7.9,4.5,5.1,56.1,62.4,64.5,64.5,3,4
693,12-01-2009 00:10,30,50,18,90,9.5,995.9,3.1,4.8,SSW,976.1,8,6.1,2.7,56.4,63.3,65.4,65.4,2,3
694,12-01-2009 00:40,30,50,17.8,90,9.4,995.6,2.4,3.7,W,975.8,7.9,7.3,3.6,58.2,66,68.1,68.1,2,3
695,12-01-2009 01:10,30,50,17.6,91,9.5,994.9,3.1,6.8,SW,975.1,8.1,6.1,5.1,60,68.4,70.5,70.5,2,4
696,12-01-2009 01:40,30,50,17.4,90,9.5,994.6,2.4,4.1,SW,974.8,8,7.5,3.3,60.6,69.3,71.4,71.4,2,3
697,12-01-2009 02:10,30,50,17.3,88,9.7,994.9,2,4.1,NW,975.1,7.8,8.6,0.9,60.3,69.3,71.4,71.4,2,3
698,12-01-2009 02:40,30,49,17.1,89,9.5,994.6,3.7,7.1,SW,974.8,7.8,5.2,1.5,61.2,70.8,72.9,72.9,3,4
699,12-01-2009 03:10,30,49,16.9,87,9.6,994.5,2,4.4,SWW,974.7,7.6,8.5,1.5,60,70.8,72.9,72.9,2,3
700,12-01-2009 03:40,30,49,16.8,89,9,994.8,1.7,3.4,W,975,7.3,9,1.2,59.1,72,74.1,74.1,2,3
701,12-01-2009 04:10,30,50,16.6,90,8.4,994.6,2.4,4.4,SSW,974.8,6.9,6.3,2.1,59.1,72.9,75,75,2,3
702,12-01-2009 04:40,30,50,16.5,91,8.7,994.4,1.4,2.4,NW,974.6,7.3,8.7,1.2,58.2,73.2,75.3,75.3,1,2
703,12-01-2009 05:10,30,50,16.4,91,8.4,994.1,2.7,5.1,SW,974.3,7,5.6,0.6,57.9,73.5,75.6,75.6,2,3
704,12-01-2009 05:40,30,50,16.2,91,8.6,994.3,1.7,3.4,SWW,974.5,7.2,8.6,0.9,58.2,74.1,76.2,76.2,2,3
705,12-01-2009 06:10,30,50,16.1,91,8.4,994.5,2.4,4.4,NWW,974.7,7,6.3,0.9,58.5,74.4,76.5,76.5,2,3
706,12-01-2009 06:40,30,50,16,91,8.3,995.1,0.7,1.7,SW,975.3,6.9,8.3,0.3,57.9,74.4,76.5,76.5,1,2
707,12-01-2009 07:10,30,50,15.9,91,8,994.9,0.7,1.7,S,975.1,6.6,8,0,55.8,74.4,76.5,76.5,1,2
708,12-01-2009 07:40,30,50,16,92,7.8,995.4,1.7,3.4,SW,975.6,6.6,7.8,0,54,74.4,76.5,76.5,2,3
709,12-01-2009 08:10,30,51,16.3,92,7.9,995.6,1,2.4,W,975.8,6.7,7.9,0,52.5,74.4,76.5,76.5,1,2
710,12-01-2009 08:40,30,51,16.6,92,8,996,1.4,2.7,NW,976.2,6.8,8,0,51.3,74.4,76.5,76.5,1,2
711,12-01-2009 09:10,30,50,17,92,8.1,996,1.4,3.1,S,976.2,6.9,8.1,0,51.3,74.4,76.5,76.5,1,2
712,12-01-2009 09:40,30,50,17.1,92,8.1,995.9,1,2.4,W,976.1,6.9,8.1,0.3,51.3,74.7,76.8,76.8,1,2
713,12-01-2009 10:10,30,50,17,91,7.9,996.3,1,1.7,SE,976.5,6.5,7.9,0.3,51,74.7,76.8,76.8,1,2
714,12-01-2009 10:40,30,52,17.1,91,8,996.7,1.4,3.1,SW,976.9,6.6,8,0,50.7,74.7,76.8,76.8,1,2
715,12-01-2009 11:10,30,51,17.2,91,8,996.9,2,3.1,W,977.1,6.6,6.8,0,50.7,74.7,76.8,76.8,2,2
716,12-01-2009 11:40,30,51,17.2,91,8.1,997,2,4.1,SW,977.2,6.7,6.9,0,50.7,74.7,76.8,76.8,2,3
717,12-01-2009 12:10,30,52,17.3,91,8.1,996.8,1,2.4,NW,977,6.7,8.1,0,50.4,74.7,76.8,76.8,1,2
718,12-01-2009 12:40,30,52,17.5,90,8.3,996.4,1,3.4,SW,976.6,6.8,8.3,0,50.1,74.7,76.8,76.8,1,3
719,12-01-2009 13:10,30,52,17.7,90,8.2,996.1,1.4,2.7,SW,976.3,6.7,8.2,0,49.5,74.7,76.8,76.8,1,2
720,12-01-2009 13:40,30,51,17.6,90,8.3,996.2,0.7,1.7,W,976.4,6.8,8.3,0,49.2,74.7,76.8,76.8,1,2
721,12-01-2009 14:10,30,51,17.5,90,8.1,996,0.7,1.4,SW,976.2,6.6,8.1,0,48.9,74.7,76.8,76.8,1,1
722,12-01-2009 14:40,30,53,17.5,89,8.3,995.8,0,0.3,S,976,6.6,8.3,0,48.9,74.7,76.8,76.8,0,1
723,12-01-2009 15:10,30,53,17.7,90,7.9,995.6,0.7,1.7,SE,975.8,6.4,7.9,0,48.6,74.7,76.8,76.8,1,2
724,12-01-2009 15:40,30,53,17.8,90,7.5,995.5,1,2.4,W,975.7,6,7.5,0,48.3,74.7,76.8,76.8,1,2
725,12-01-2009 16:10,30,53,17.9,91,7.5,995.4,0.7,2,SW,975.6,6.1,7.5,0,48.3,74.7,76.8,76.8,1,2
726,12-01-2009 16:40,30,52,18.1,91,7.4,995.3,0.3,1.4,SWW,975.5,6,7.4,0,48.3,74.7,76.8,76.8,1,1
727,12-01-2009 17:10,30,52,18.1,91,7.1,995.5,0.7,1.4,W,975.7,5.7,7.1,0,48,74.7,76.8,76.8,1,1
728,12-01-2009 17:40,30,53,18.1,91,6.8,995.7,0,0.7,SW,975.9,5.4,6.8,0,46.8,74.7,76.8,76.8,0,1
729,12-01-2009 18:10,30,53,18.3,91,6.8,995.6,0.3,0.7,SW,975.8,5.4,6.8,0,45.3,74.7,76.8,76.8,1,1
730,12-01-2009 18:40,30,52,18.6,91,6.9,995.6,0.3,0.7,SWW,975.8,5.5,6.9,0,42.6,74.7,76.8,76.8,1,1
731,12-01-2009 19:10,30,52,18.7,91,6.7,995.8,0.3,1,SW,976,5.3,6.7,0,40.2,74.7,76.8,76.8,1,1
732,12-01-2009 19:40,30,52,18.9,91,6.4,995.9,0,0.3,SW,976.1,5,6.4,0,36.6,74.7,76.8,76.8,0,1
733,12-01-2009 20:10,30,52,18.9,92,6.5,995.9,0,0,SW,976.1,5.3,6.5,0,33.9,74.7,76.8,76.8,0,0
734,12-01-2009 20:40,30,52,18.8,92,6.3,995.9,0,0.7,SW,976.1,5.1,6.3,0,30.3,74.7,76.8,76.8,0,1
735,12-01-2009 21:10,30,52,18.6,92,6.4,996.1,0.3,0.7,SW,976.3,5.2,6.4,0,27.3,74.7,76.8,76.8,1,1
736,12-01-2009 21:40,30,52,18.5,92,6.5,996.3,0,1,SW,976.5,5.3,6.5,0,23.7,74.7,76.8,76.8,0,1
737,12-01-2009 22:10,30,52,18.4,92,6.5,996.3,0,0.7,SW,976.5,5.3,6.5,0,20.4,74.7,76.8,76.8,0,1
738,12-01-2009 22:40,30,52,18.3,92,6.4,996.3,0,0.3,SW,976.5,5.2,6.4,0,17.4,74.7,76.8,76.8,0,1
739,12-01-2009 23:10,30,52,18.3,92,6.5,996.5,0,0.3,SW,976.7,5.3,6.5,0,14.1,74.7,76.8,76.8,0,1
740,12-01-2009 23:40,30,52,18.2,92,6.5,996.3,0.3,1,SW,976.5,5.3,6.5,0,12.3,74.7,76.8,76.8,1,1
741,13-01-2009 00:10,30,52,18.1,92,6.5,996.3,0.3,1,SW,976.5,5.3,6.5,0,11.4,74.7,76.8,76.8,1,1
742,13-01-2009 00:40,30,52,17.9,92,6.4,996,0,0.3,SW,976.2,5.2,6.4,0,8.7,74.7,76.8,76.8,0,1
743,13-01-2009 01:10,30,52,17.8,92,6.4,996.1,0,0.7,W,976.3,5.2,6.4,0,6.3,74.7,76.8,76.8,0,1
744,13-01-2009 01:40,30,52,17.6,92,6.3,996.3,0,0.7,SW,976.5,5.1,6.3,0,5.4,74.7,76.8,76.8,0,1
745,13-01-2009 02:10,30,52,17.4,92,6.4,996.2,1,2.4,SW,976.4,5.2,6.4,0,5.4,74.7,76.8,76.8,1,2
746,13-01-2009 02:40,30,52,17.3,92,6.2,996.4,0.7,1.7,SW,976.6,5,6.2,0,3.9,74.7,76.8,76.8,1,2
747,13-01-2009 03:10,30,52,17.1,92,6,996.6,0.3,1.4,NW,976.8,4.8,6,0,3.9,74.7,76.8,76.8,1,1
